Position,"Track Name",Artist,Streams,URL
15,Perfect,"Ed Sheeran",6031430,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
16,Paris,"The Chainsmokers",5904172,https://open.spotify.com/track/15vzANxN8G9wWfwAJLLMCg
17,Dive,"Ed Sheeran",5853727,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls
18,"Stay (with Alessia Cara)",Zedd,5844631,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
19,Happier,"Ed Sheeran",5694041,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
20,"Green Light",Lorde,5599713,https://open.spotify.com/track/1WC5UN1U79gJlxGLYDGIO7
21,Slide,"Calvin Harris",5498694,https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
22,"New Man","Ed Sheeran",5356024,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG
23,T-Shirt,Migos,5328712,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7
24,"What Do I Know?","Ed Sheeran",5168961,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92
25,"Fake Love",Drake,5159525,https://open.spotify.com/track/6NMNgWgEAzde5M8U3lc6FN
26,"Body Like A Back Road","Sam Hunt",4431897,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
27,"I Feel It Coming","The Weeknd",4419375,https://open.spotify.com/track/4RepvCWqsP6zBuzvwYibAS
28,"Hearts Don't Break Around Here","Ed Sheeran",4365912,https://open.spotify.com/track/2dfHh7ECGxfNqZTQno09Vk
29,Eraser,"Ed Sheeran",4340913,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2
30,Swang,"Rae Sremmurd",4330680,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
31,Barcelona,"Ed Sheeran",4251313,https://open.spotify.com/track/3Lfiu5sZ4M4B6JaKMBc0FU
32,"Supermarket Flowers","Ed Sheeran",4249391,https://open.spotify.com/track/4VuS959DSpr82t3qBqCrWG
33,Location,Khalid,4245184,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
34,"How Would You Feel (Paean)","Ed Sheeran",4235675,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN
35,Starboy,"The Weeknd",4192934,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
36,"Say You Won't Let Go","James Arthur",4146763,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
